Season, Home, Away, HG, AG, Result, Before: P[Home], Before: P[Draw], Before: P[Away], Before: Sum, After: P[Home], After: P[Draw], After: P[Away], After: Sum
14-15, Liverpool, Man City, 2, 1, H, 0.268983755195, 0.387041934265, 0.34397431054, 1.0, 0.342085379676, 0.429948998866, 0.227965621458, 1.0
14-15, Aston Villa, West Brom, 2, 1, H, 0.323529411765, 0.356401384083, 0.320069204152, 1.0, 0.391176470589, 0.401453287197, 0.207370242214, 1.0
14-15, Hull, Sunderland, 1, 1, D, 0.409857090509, 0.352510076951, 0.237632832539, 0.999999999999, 0.299783803591, 0.417259069256, 0.282957127152, 0.999999999999
14-15, Southampton, Crystal Palace, 1, 0, H, 0.505858772741, 0.336725254394, 0.157415972865, 1.0, 0.555272895467, 0.336725254394, 0.108001850139, 1.0
14-15, Liverpool, Burnley, 2, 0, H, 0.588639337113, 0.322067160925, 0.0892935019625, 1.0, 0.650343436546, 0.322067160925, 0.0275894025294, 1.0
14-15, Man City, Leicester, 2, 0, H, 0.618657098924, 0.317187766957, 0.0641551341193, 1.0, 0.618657098924, 0.317187766957, 0.0641551341193, 1.0
14-15, Newcastle, Man United, 0, 1, A, 0.210647329324, 0.362398302087, 0.426954368589, 1.0, 0.153342766183, 0.362398302087, 0.48425893173, 1.0
14-15, QPR, Arsenal, 1, 2, A, 0.12741046832, 0.346143250689, 0.526446280992, 1.0, 0.12741046832, 0.346143250689, 0.526446280992, 1.0
14-15, Stoke, Everton, 2, 0, H, 0.343540669856, 0.372440191388, 0.284019138756, 1.0, 0.442009569378, 0.438333971292, 0.11965645933, 1.0
14-15, Tottenham, Swansea, 3, 2, H, 0.476841428112, 0.3552589257, 0.167899646188, 1.0, 0.529157285301, 0.3552589257, 0.115583788999, 1.0
14-15, West Ham, Chelsea, 0, 1, A, 0.143172454385, 0.351383166569, 0.505444379046, 1.0, 0.143172454385, 0.351383166569, 0.505444379046, 1.0
14-15, QPR, Tottenham, 1, 2, A, 0.18064087664, 0.364104266977, 0.455254856384, 1.0, 0.18064087664, 0.364104266977, 0.455254856384, 1.0
14-15, Arsenal, West Ham, 3, 0, H, 0.568239944199, 0.334340850965, 0.0974192048361, 1.0, 0.654591955359, 0.334340850965, 0.0110671936759, 1.0
